,Client_ID,Numero_de_Productos_Ordenados,ID,Lista_de_Volumenes_de_Productos,Volumen_Total
13055,607190,1,[35038],[1.29],1.29
13056,422235,1,[17704],[0.0009568],0.0009568
13057,216871,1,[45733],[0.00061861],0.00061861
13058,766498,1,[35440],[0.001],0.001
13059,801224,1,[40874],[0.0038214],0.0038214
13060,814012,1,[48443],[0.29626047],0.29626047
13061,582910,1,[37582],[0.02145],0.02145
13062,777512,1,[1978],[0.109],0.109
13063,681711,1,[34482],[0.004039],0.004039
13064,621388,1,[48160],[0.000611],0.000611
13065,620869,1,[17437],[0.001],0.001
13066,499188,1,[43914],[0.00094812],0.00094812
13067,711338,1,[34819],[0.0009568],0.0009568
13068,697658,1,[38993],[0.001125],0.001125
13069,814455,1,[34457],[0.000601],0.000601
13070,499749,1,[14288],[0.001],0.001
13071,229432,1,[30213],[0.071824],0.071824
13072,677563,2,"[45156, 48146]","[0.01, 0.14]",0.15000000000000002
13073,750470,1,[21234],[3e-05],3e-05
13074,678095,1,[27073],[1.1983904],1.1983904
13075,666152,1,[23676],[0.001899],0.001899
13076,724007,1,[199],[0.093329],0.093329
13077,574418,1,[34489],[0.013735],0.013735
13078,945986,1,[23923],[0.006235],0.006235
13079,502148,1,[17431],[0.001826],0.001826
13080,665988,1,[17534],[0.001254],0.001254
13081,98746,1,[17143],[0.00345244],0.00345244
13082,683425,1,[24335],[0.0001],0.0001
13083,169280,1,[17394],[0.0001],0.0001
13084,756551,1,[41915],[0.001841],0.001841
13085,217127,1,[20197],[0.54717],0.54717
13086,607547,1,[18701],[0.050449],0.050449
13087,215962,1,[18754],[0.214957],0.214957
13088,673241,1,[34274],[0.031977],0.031977
13089,746721,1,[24335],[0.0001],0.0001
13090,330307,1,[37251],[0.025238],0.025238
13091,674558,1,[34301],[0.001252],0.001252
13092,217327,1,[20196],[0.119167],0.119167
13093,625003,1,[33352],[0.16],0.16
13094,635744,1,[30213],[0.071824],0.071824
13095,649896,1,[36000],[0.405535],0.405535
13096,314917,3,"[47255, 21311, 46380]","[0.020335, 0.001125, 0.0001]",0.02156
13097,578444,1,[24472],[0.0009568],0.0009568
13098,768593,1,[35200],[0.0144],0.0144
13099,179626,1,[34160],[0.0009568],0.0009568
13100,408743,1,[2476],[0.0009568],0.0009568
13101,763695,1,[16969],[0.0009539],0.0009539
13102,683799,3,"[30222, 34038, 23198]","[0.028782, 0.04, 0.001125]",0.069907
13103,649957,1,[50513],[0.001],0.001
13104,421480,1,[47287],[0.001],0.001
13105,659531,1,[20623],[0.006],0.006
13106,577503,1,[48022],[0.39166253],0.39166253
13107,716196,1,[20639],[0.05],0.05
13108,824035,1,[36486],[0.020912],0.020912
13109,162205,4,"[4723, 17841, 35303, 35096]","[0.0009568, 0.62437233, 0.009155, 0.0035158]",0.63799993
13110,217737,1,[34068],[5.08e-06],5.08e-06
13111,678826,1,[23259],[0.21735],0.21735
13112,328613,1,[47240],[2.56986114],2.56986114
13113,654667,1,[34455],[0.025238],0.025238
13114,730654,1,[37730],[0.001125],0.001125
13115,743745,1,[34301],[0.001252],0.001252
13116,727108,1,[39532],[0.08],0.08
13117,775242,1,[39262],[0.002205],0.002205
13118,945501,1,[41647],[0.0010862],0.0010862
13119,736358,1,[47306],[0.00642],0.00642
13120,627448,1,[47659],[0.001],0.001
13121,192400,1,[16940],[0.02070027],0.02070027
13122,315235,1,[19668],[0.025238],0.025238
13123,724950,1,[41789],[0.22019],0.22019
13124,726907,1,[31504],[0.04],0.04
13125,943950,1,[35222],[0.001],0.001
13126,556135,1,[19780],[0.00029034],0.00029034
13127,842241,1,[34384],[0.000792],0.000792
13128,617614,2,"[23290, 4048]","[0.526842, 0.001235]",0.528077
13129,764648,1,[23908],[0.01267125],0.01267125
13130,217530,1,[24371],[0.001],0.001
13131,622232,1,[2817],[0.343217],0.343217
13132,614275,1,[24111],[0.017281],0.017281
13133,700912,1,[34090],[0.013735],0.013735
13134,315166,1,[36649],[0.05],0.05
13135,653911,1,[17154],[0.00015121],0.00015121
13136,650120,1,[16822],[0.000611],0.000611
13137,727003,1,[17155],[0.001],0.001
13138,421509,1,[28017],[0.6842],0.6842
13139,161024,1,[48296],[0.036828],0.036828
13140,708294,1,[19907],[0.006222],0.006222
13141,695039,1,[35501],[0.0009568],0.0009568
13142,115917,1,[17912],[0.000322],0.000322
13143,713766,1,[26632],[0.002775],0.002775
13144,672696,1,[46817],[0.04576],0.04576
13145,384757,1,[44265],[0.001125],0.001125
13146,787696,1,[14192],[0.18921641],0.18921641
13147,631960,1,[37757],[0.0003426],0.0003426
13148,771745,1,[37051],[0.141674],0.141674
13149,499995,1,[8311],[0.020121],0.020121
13150,627483,1,[17797],[0.0009958],0.0009958
13151,447957,1,[39530],[0.000528],0.000528
13152,162381,1,[36018],[0.02066131],0.02066131
13153,217478,1,[41915],[0.001841],0.001841
13154,88289,1,[48218],[0.655312],0.655312
13155,739960,1,[17092],[0.0009568],0.0009568
13156,820821,1,[35693],[0.384],0.384
13157,696749,1,[17662],[0.000603],0.000603
13158,87886,1,[24501],[0.004361],0.004361
13159,161665,9,"[47212, 39756, 7487, 40280, 17237, 37154, 16983, 22010, 17177]","[0.001826, 3.05, 1.11, 1.737, 0.004509, 0.000729, 0.031977, 0.0002, 3e-05]",5.936271
13160,740356,1,[9941],[0.54717],0.54717
13161,681150,1,[18144],[0.00105],0.00105
13162,801511,1,[17515],[0.0001],0.0001
13163,745513,1,[37452],[0.074915],0.074915
13164,806152,1,[39726],[0.000112],0.000112
13165,650036,1,[371],[0.07844938],0.07844938
13166,750256,1,[34568],[0.54717],0.54717
13167,220948,1,[20750],[0.00066681],0.00066681
13168,789816,1,[20752],[0.30705],0.30705
13169,314688,1,[34296],[0.0009568],0.0009568
13170,684806,1,[47240],[2.56986114],2.56986114
13171,722590,1,[17144],[0.00037816],0.00037816
13172,216803,1,[2598],[0.0009568],0.0009568
13173,445271,1,[3233],[0.014749],0.014749
13174,740709,1,[7487],[1.11],1.11
13175,329748,1,[34433],[0.027193],0.027193
13176,797104,1,[24467],[0.0001],0.0001
13177,749426,1,[34274],[0.031977],0.031977
13178,328925,1,[19726],[0.000735],0.000735
13179,683223,1,[37591],[0.001],0.001
13180,682986,1,[37084],[0.001235],0.001235
13181,699054,1,[34465],[0.05936],0.05936
13182,736993,1,[1914],[0.22],0.22
13183,499914,1,[47785],[0.00712041],0.00712041
13184,663171,1,[30215],[0.285304],0.285304
13185,703183,1,[47948],[0.4177379],0.4177379
13186,641397,1,[4338],[0.00852],0.00852
13187,616091,1,[32299],[0.0009568],0.0009568
13188,216540,1,[34312],[0.09482638],0.09482638
13189,710563,1,[17436],[0.011129],0.011129
13190,392926,1,[40770],[0.1241],0.1241
13191,112017,1,[46817],[0.04576],0.04576
13192,501070,1,[34299],[0.0009568],0.0009568
13193,300831,1,[34371],[0.013735],0.013735
13194,649822,1,[16933],[0.000266],0.000266
13195,776307,1,[24333],[1.46035],1.46035
13196,711521,1,[35191],[0.00057134],0.00057134
13197,314855,1,[40235],[0.001125],0.001125
13198,741448,1,[37645],[0.006222],0.006222
13199,218080,1,[41904],[0.0001],0.0001
13200,696135,1,[39963],[0.134097],0.134097
13201,98465,2,"[20010, 34628]","[5.08e-06, 0.00498]",0.00498508
13202,750972,1,[2465],[0.05145],0.05145
13203,115358,1,[19023],[0.0009568],0.0009568
13204,602147,1,[17140],[6.135e-05],6.135e-05
13205,579587,1,[48212],[0.0114272],0.0114272
13206,780642,2,"[17415, 37758]","[0.001617, 1.46259]",1.464207
13207,812135,1,[41563],[0.00054],0.00054
13208,758457,1,[43849],[0.54717],0.54717
13209,642301,2,"[41647, 17120]","[0.0010862, 0.0001]",0.0011862
13210,677213,1,[34704],[0.02464],0.02464
13211,160790,1,[48229],[0.00036575],0.00036575
13212,746150,1,[18501],[0.0009568],0.0009568
13213,448433,1,[18578],[0.025238],0.025238
13214,707655,1,[37583],[0.004511],0.004511
13215,447438,1,[37051],[0.141674],0.141674
13216,711489,1,[24111],[0.017281],0.017281
13217,762248,1,[16944],[0.006235],0.006235
13218,217428,1,[34695],[0.00093183],0.00093183
13219,694366,1,[2135],[0.1395],0.1395
13220,230939,1,[34361],[1.276e-05],1.276e-05
13221,749186,1,[34386],[5.08e-06],5.08e-06
13222,732120,4,"[23723, 16972, 34266, 16983]","[0.050597, 0.000603, 0.24861992, 0.031977]",0.33179692
13223,741590,1,[23947],[0.00345244],0.00345244
13224,696659,2,"[17092, 24473]","[0.0009568, 0.00054]",0.0014968
13225,652739,1,[17167],[0.0050955],0.0050955
13226,702769,1,[37153],[9e-06],9e-06
13227,579807,1,[20618],[0.01842676],0.01842676
13228,671950,3,"[47639, 42880, 48309]","[3.4e-05, 0.11027378, 0.001]",0.11130778000000001
13229,636183,1,[34388],[1.35e-05],1.35e-05
13230,217365,1,[44048],[0.0009568],0.0009568
13231,660718,1,[30213],[0.071824],0.071824
13232,741262,1,[48341],[0.053006],0.053006
13233,682692,1,[47353],[0.00214414],0.00214414
13234,778860,1,[18197],[0.000611],0.000611
13235,104982,1,[35036],[0.00126],0.00126
13236,768368,1,[20072],[0.00105],0.00105
13237,420621,1,[34754],[0.00105],0.00105
13238,803576,1,[24338],[0.723],0.723
13239,315858,3,"[34369, 40882, 39572]","[0.011231, 0.1182, 0.02]",0.14943099999999998
13240,623936,1,[37051],[0.141674],0.141674
13241,497207,1,[37147],[0.001125],0.001125
13242,216516,1,[37527],[0.020121],0.020121
13243,712581,1,[48443],[0.29626047],0.29626047
13244,806773,1,[34331],[0.0702768],0.0702768
13245,161043,1,[3067],[0.00048],0.00048
13246,778880,1,[34386],[5.08e-06],5.08e-06
13247,826503,1,[34384],[0.000792],0.000792
13248,574914,2,"[47052, 46817]","[0.008924, 0.04576]",0.054684
13249,329525,1,[39599],[0.0035606],0.0035606
13250,646220,1,[34386],[5.08e-06],5.08e-06
13251,446308,1,[24337],[6.135e-05],6.135e-05
13252,500112,1,[24335],[0.0001],0.0001
13253,659939,1,[17482],[0.178748],0.178748
13254,445879,1,[34286],[0.055245],0.055245
13255,697764,1,[47681],[0.001125],0.001125
13256,499279,1,[2558],[0.0009568],0.0009568
13257,682665,1,[47240],[2.56986114],2.56986114
13258,827230,1,[1667],[0.0009958],0.0009958
13259,945771,1,[35194],[0.06],0.06
13260,597875,1,[46991],[6e-05],6e-05
13261,785899,1,[34704],[0.02464],0.02464
13262,780682,1,[47259],[0.003772],0.003772
13263,652437,1,[17783],[2.414e-05],2.414e-05
13264,691617,1,[35399],[0.000601],0.000601
13265,616317,1,[24275],[4e-06],4e-06
13266,629675,1,[43939],[0.008312],0.008312
13267,315034,1,[19668],[0.025238],0.025238
13268,156420,1,[47876],[0.04],0.04
13269,724258,1,[34742],[0.006729],0.006729
13270,576981,1,[24355],[0.076162],0.076162
13271,710974,1,[30776],[0.00061861],0.00061861
13272,683675,1,[11175],[8.75e-06],8.75e-06
13273,728249,1,[16270],[0.003017],0.003017
13274,748906,1,[5689],[0.31],0.31
13275,385030,1,[24335],[0.0001],0.0001
13276,446305,1,[34312],[0.09482638],0.09482638
13277,446687,1,[40340],[0.000603],0.000603
13278,824451,1,[48392],[0.000852],0.000852
13279,795255,1,[20915],[6.74e-06],6.74e-06
13280,577963,1,[20575],[0.3025],0.3025
13281,690896,1,[35440],[0.001],0.001
13282,329894,1,[11799],[0.013735],0.013735
13283,741471,1,[17497],[0.00863],0.00863
13284,499766,1,[37520],[0.1277],0.1277
13285,122210,2,"[24338, 35050]","[0.723, 0.0009568]",0.7239568
13286,216246,1,[47201],[0.086225],0.086225
13287,791942,1,[51403],[0.005537],0.005537
13288,791031,1,[17183],[0.000166],0.000166
13289,693607,1,[35096],[0.0035158],0.0035158
13290,297445,1,[47004],[0.0009568],0.0009568
13291,766417,1,[17737],[0.018925],0.018925
13292,217027,1,[24453],[7.64e-06],7.64e-06
13293,666263,1,[46259],[0.00050029],0.00050029
13294,445602,1,[10551],[0.0493],0.0493
13295,783202,1,[17841],[0.62437233],0.62437233
13296,540272,1,[27395],[0.00214414],0.00214414
13297,421806,2,"[30213, 36314]","[0.071824, 0.00052]",0.072344
13298,769164,1,[37730],[0.001125],0.001125
13299,638941,1,[16955],[1.276e-05],1.276e-05
13300,672917,1,[40830],[1.751747],1.751747
13301,695712,1,[34095],[0.00345244],0.00345244
13302,420973,1,[41373],[0.03232226],0.03232226
13303,593734,1,[41903],[0.0483],0.0483
13304,501954,1,[47669],[0.6842],0.6842
13305,646306,1,[19520],[0.011231],0.011231
13306,215942,2,"[48309, 17662]","[0.001, 0.000603]",0.001603
13307,221778,1,[34420],[0.06],0.06
13308,748380,1,[17154],[0.00015121],0.00015121
13309,429466,1,[34355],[0.7637],0.7637
13310,726531,1,[24333],[1.46035],1.46035
13311,330582,1,[38524],[0.0009539],0.0009539
13312,628320,1,[17678],[0.0009568],0.0009568
13313,217066,1,[1123],[0.013735],0.013735
13314,697422,1,[39824],[0.028782],0.028782
13315,220960,1,[39507],[0.18921641],0.18921641
13316,631509,1,[24471],[0.21735],0.21735
13317,663193,1,[34621],[0.00052],0.00052
13318,586043,1,[35395],[0.000852],0.000852
13319,445689,1,[41475],[0.0003],0.0003
13320,314852,1,[17755],[1.276e-05],1.276e-05
13321,943708,1,[17223],[0.00053854],0.00053854
13322,659476,1,[14835],[0.0170786],0.0170786
13323,683849,1,[17675],[0.00214414],0.00214414
13324,300539,1,[24335],[0.0001],0.0001
13325,643754,1,[29876],[0.0009568],0.0009568
13326,589310,1,[17131],[0.0018891],0.0018891
13327,616585,1,[40598],[0.020912],0.020912
13328,27479,1,[37538],[0.001826],0.001826
13329,444960,1,[4077],[0.003985],0.003985
13330,646316,1,[47259],[0.003772],0.003772
13331,785989,1,[1931],[0.0493],0.0493
13332,785764,1,[34446],[0.0007308],0.0007308
13333,217268,1,[36065],[0.0070502],0.0070502
13334,646502,1,[17207],[0.67973333],0.67973333
13335,217145,1,[40733],[0.234],0.234
13336,501073,1,[48252],[0.0001],0.0001
13337,50868,1,[17147],[0.52040364],0.52040364
13338,548898,1,[41396],[0.00712041],0.00712041
13339,717718,1,[34455],[0.025238],0.025238
13340,762645,1,[48396],[0.43168],0.43168
13341,603694,1,[41916],[0.49558119],0.49558119
13342,683011,1,[35370],[0.001125],0.001125
13343,635873,1,[39500],[0.0768],0.0768
13344,499686,1,[20190],[0.461433],0.461433
13345,793789,1,[13307],[0.0009568],0.0009568
13346,791413,1,[33462],[0.039855],0.039855
13347,813403,1,[17387],[0.0001],0.0001
13348,216042,7,"[35161, 22115, 17529, 47052, 2346, 50513, 24335]","[0.043661, 0.00039187, 0.001, 0.008924, 0.000988, 0.001, 0.0001]",0.05606487000000001
13349,575267,2,"[18886, 20312]","[0.022503, 0.0009568]",0.0234598
13350,736642,1,[17412],[0.01],0.01
13351,115439,1,[34182],[0.0002],0.0002
13352,115954,1,[20752],[0.30705],0.30705
13353,671977,1,[40138],[0.006222],0.006222
13354,789551,1,[1661],[1.276e-05],1.276e-05
13355,445743,1,[39546],[0.81],0.81
13356,500080,1,[34369],[0.011231],0.011231
13357,750163,1,[34581],[0.000715],0.000715
13358,747852,1,[8377],[0.57174],0.57174
13359,697497,1,[24337],[6.135e-05],6.135e-05
13360,501599,1,[34137],[7.423e-05],7.423e-05
13361,217562,1,[39343],[0.001],0.001
13362,161289,1,[34182],[0.0002],0.0002
13363,684374,1,[17512],[0.000611],0.000611
13364,296233,1,[47082],[0.0263],0.0263
13365,598235,1,[23292],[0.00642],0.00642
13366,608691,1,[34099],[0.7943],0.7943
13367,828228,1,[47290],[0.00083164],0.00083164
13368,579573,1,[4538],[1e-06],1e-06
13369,500977,1,[36485],[0.001125],0.001125
13370,739419,2,"[2098, 35400]","[0.00449, 0.071824]",0.07631399999999999
13371,674883,1,[34068],[5.08e-06],5.08e-06
13372,445382,1,[40311],[0.00105],0.00105
13373,745590,1,[17197],[0.007783],0.007783
13374,831304,1,[18676],[0.141674],0.141674
13375,740864,1,[34534],[1.276e-05],1.276e-05
13376,653060,1,[35365],[0.223125],0.223125
13377,448309,1,[34649],[0.0008],0.0008
13378,594712,1,[35105],[0.055],0.055
13379,706419,1,[37218],[0.000698],0.000698
13380,746592,1,[17235],[0.00058347],0.00058347
13381,218105,1,[34568],[0.54717],0.54717
13382,714552,1,[28064],[0.050449],0.050449
13383,180542,1,[42409],[0.094],0.094
13384,712299,1,[2865],[0.002793],0.002793
13385,559579,1,[24330],[0.24423917],0.24423917
13386,500070,5,"[47292, 47292, 40037, 16954, 19880]","[0.0114272, 0.0114272, 7.31e-06, 0.001, 1.12]",1.1438617100000001
13387,670573,1,[34811],[0.03968489],0.03968489
13388,674411,1,[35501],[0.0009568],0.0009568
13389,605610,1,[47212],[0.001826],0.001826
13390,217001,1,[27862],[0.00054],0.00054
13391,421760,1,[39504],[0.003365],0.003365
13392,115698,1,[17513],[0.0001],0.0001
13393,217043,1,[34055],[0.000611],0.000611
13394,614582,1,[17431],[0.001826],0.001826
13395,160765,1,[34068],[5.08e-06],5.08e-06
13396,499870,1,[34386],[5.08e-06],5.08e-06
13397,447457,1,[17145],[0.001],0.001
13398,447943,1,[151],[0.04],0.04
13399,807270,1,[3040],[0.01],0.01
13400,191566,1,[19812],[0.028782],0.028782
13401,681846,1,[20672],[0.014321],0.014321
13402,762208,1,[34455],[0.025238],0.025238
13403,782886,1,[1839],[0.00105],0.00105
13404,780260,1,[15196],[0.01319738],0.01319738
13405,297880,1,[47016],[0.001125],0.001125
13406,772075,1,[30213],[0.071824],0.071824
13407,179886,1,[41789],[0.22019],0.22019
13408,778602,2,"[36005, 40806]","[0.253318, 0.004511]",0.257829
13409,734547,1,[20535],[0.00214414],0.00214414
13410,420220,1,[35113],[0.000852],0.000852
13411,786867,1,[20313],[0.7637],0.7637
13412,230156,1,[47212],[0.001826],0.001826
13413,801646,1,[34369],[0.011231],0.011231
13414,578040,3,"[16954, 35881, 34634]","[0.001, 0.006222, 0.000852]",0.008074
13415,770519,1,[39599],[0.0035606],0.0035606
13416,316098,1,[963],[0.0001],0.0001
13417,160496,1,[2306],[0.00345244],0.00345244
13418,676191,1,[34387],[0.00434296],0.00434296
13419,710520,1,[24328],[0.29626047],0.29626047
13420,606379,1,[359],[0.031255],0.031255
13421,330495,1,[34780],[0.01653],0.01653
13422,688924,1,[20750],[0.00066681],0.00066681
13423,682399,1,[17235],[0.00058347],0.00058347
13424,683463,1,[40830],[1.751747],1.751747
13425,719036,1,[30213],[0.071824],0.071824
13426,653580,1,[37153],[9e-06],9e-06
13427,131434,1,[35658],[1.61e-05],1.61e-05
13428,740482,1,[18535],[0.006904],0.006904
13429,82176,1,[41642],[0.0001],0.0001
13430,804357,1,[34568],[0.54717],0.54717
13431,103952,1,[17897],[0.54717],0.54717
13432,800229,1,[46848],[0.0009568],0.0009568
13433,627565,1,[199],[0.093329],0.093329
13434,228780,1,[8378],[0.0009958],0.0009958
13435,445156,1,[35208],[0.006729],0.006729
13436,315849,1,[19809],[0.00642],0.00642
13437,218459,1,[2610],[0.1226],0.1226
13438,421856,1,[16959],[0.055758],0.055758
13439,771846,1,[23723],[0.050597],0.050597
13440,764566,1,[47653],[0.004479],0.004479
13441,429657,1,[50830],[0.0001],0.0001
13442,329650,1,[47768],[0.134097],0.134097
13443,737393,1,[34420],[0.06],0.06
13444,721534,1,[40450],[0.028782],0.028782
13445,777625,1,[14627],[0.163],0.163
13446,315197,1,[20326],[0.02298751],0.02298751
13447,674834,1,[47948],[0.4177379],0.4177379
13448,501335,2,"[37449, 16954]","[0.014586, 0.001]",0.015586
13449,709754,1,[41794],[0.0009568],0.0009568
13450,720048,1,[34324],[0.00108],0.00108
13451,666179,1,[34090],[0.013735],0.013735
13452,805582,2,"[37583, 35681]","[0.004511, 0.050597]",0.055108000000000004
13453,500667,1,[24335],[0.0001],0.0001
13454,761428,3,"[47659, 51294, 38281]","[0.001, 0.006235, 0.384]",0.391235
13455,647271,1,[17420],[0.002975],0.002975
13456,229325,2,"[17790, 43051]","[0.03, 0.028782]",0.058782
13457,192746,1,[48396],[0.43168],0.43168
13458,192002,1,[23153],[1.379e-05],1.379e-05
13459,216221,1,[2509],[0.001],0.001
13460,421935,1,[17431],[0.001826],0.001826
13461,700689,1,[18367],[0.00642],0.00642
13462,681654,1,[34115],[0.000988],0.000988
13463,776627,1,[41915],[0.001841],0.001841
13464,587351,1,[35365],[0.223125],0.223125
13465,81337,1,[29700],[0.006624],0.006624
13466,793871,1,[47004],[0.0009568],0.0009568
13467,768471,1,[35148],[0.005304],0.005304
13468,315126,1,[27396],[1.56427],1.56427
13469,501034,1,[18144],[0.00105],0.00105
13470,745392,1,[41795],[0.00863],0.00863
13471,162763,2,"[20254, 39537]","[0.007427, 0.00054]",0.007967
13472,81962,1,[40280],[1.737],1.737
13473,301809,1,[39107],[0.0009568],0.0009568
13474,723460,1,[199],[0.093329],0.093329
13475,215517,1,[34301],[0.001252],0.001252
13476,683709,1,[17208],[0.05936],0.05936
13477,421428,1,[39085],[6.75e-06],6.75e-06
13478,632250,1,[46052],[0.00345244],0.00345244
13479,639108,1,[16944],[0.006235],0.006235
13480,659974,1,[34038],[0.04],0.04
13481,625699,3,"[35199, 40386, 34090]","[0.00053854, 7.71e-06, 0.013735]",0.01428125
13482,679583,1,[2736],[1.379e-05],1.379e-05
13483,658576,1,[16476],[0.029561],0.029561
13484,217339,1,[40948],[0.074915],0.074915
13485,444928,1,[17808],[0.103],0.103
13486,609728,1,[32894],[0.0001],0.0001
13487,808108,1,[20749],[0.00056],0.00056
13488,230414,1,[47581],[0.0001],0.0001
13489,160313,3,"[47181, 27714, 47158]","[0.0035158, 0.001, 0.001125]",0.0056408000000000005
13490,713896,1,[34324],[0.00108],0.00108
13491,738901,1,[17302],[0.01153],0.01153
13492,618059,1,[34311],[0.1342],0.1342
13493,594520,1,[39597],[0.0009568],0.0009568
13494,314777,1,[35251],[0.0009568],0.0009568
13495,695144,1,[28933],[0.01],0.01
13496,711219,1,[34068],[5.08e-06],5.08e-06
13497,218240,1,[39839],[0.00054],0.00054
13498,222104,2,"[40877, 40438]","[5e-06, 0.00112]",0.001125
13499,725297,1,[37450],[0.007449],0.007449
13500,800769,1,[47945],[0.0009568],0.0009568
13501,682095,1,[34112],[0.00056],0.00056
13502,630583,1,[23427],[0.006235],0.006235
13503,655594,1,[34059],[0.7637],0.7637
13504,944282,1,[37583],[0.004511],0.004511
13505,798891,1,[34324],[0.00108],0.00108
13506,160659,1,[15753],[0.00296],0.00296
13507,614485,1,[17437],[0.001],0.001
13508,696891,1,[19726],[0.000735],0.000735
13509,301105,1,[36014],[6.883e-05],6.883e-05
13510,749374,1,[17719],[0.001125],0.001125
13511,694651,1,[8377],[0.57174],0.57174
13512,744796,3,"[16959, 35394, 34695]","[0.055758, 0.001, 0.00093183]",0.057689830000000004
13513,688550,1,[19841],[0.001],0.001
13514,724880,1,[28258],[0.00054],0.00054
13515,499420,1,[40236],[0.000646],0.000646
13516,664808,1,[20639],[0.05],0.05
13517,614979,1,[17139],[0.052],0.052
13518,180696,1,[29360],[0.002747],0.002747
13519,161265,1,[48022],[0.39166253],0.39166253
13520,299190,1,[39528],[0.3],0.3
13521,618209,1,[5895],[0.0009568],0.0009568
13522,421262,1,[47681],[0.001125],0.001125
13523,500102,1,[38746],[0.45724],0.45724
13524,729604,1,[17140],[6.135e-05],6.135e-05
13525,468466,1,[43849],[0.54717],0.54717
13526,429215,1,[39531],[0.0009568],0.0009568
13527,329501,1,[43295],[0.004387],0.004387
13528,947048,1,[8366],[0.001],0.001
13529,696883,1,[36000],[0.405535],0.405535
13530,494485,1,[17387],[0.0001],0.0001
13531,615042,1,[23290],[0.526842],0.526842
13532,699953,2,"[34644, 48227]","[0.02016, 0.002554]",0.022714
13533,821372,1,[45454],[0.013128],0.013128
13534,668735,1,[46522],[0.1277],0.1277
13535,643730,1,[34386],[5.08e-06],5.08e-06
13536,713533,1,[16955],[1.276e-05],1.276e-05
13537,112350,1,[34059],[0.7637],0.7637
13538,297824,1,[16119],[0.00345244],0.00345244
13539,695718,1,[8489],[0.241743],0.241743
13540,661610,1,[34561],[1.276e-05],1.276e-05
13541,743983,1,[35251],[0.0009568],0.0009568
13542,806289,1,[17194],[1.276e-05],1.276e-05
13543,82141,1,[38993],[0.001125],0.001125
13544,740813,1,[35658],[1.61e-05],1.61e-05
13545,181436,1,[20256],[0.0009],0.0009
13546,774470,2,"[41645, 23853]","[0.00056, 0.02070027]",0.02126027
13547,781484,1,[47676],[0.00955333],0.00955333
13548,629166,1,[37719],[0.01842676],0.01842676
13549,803714,1,[37482],[5e-06],5e-06
13550,431392,1,[47943],[0.0009568],0.0009568
13551,608466,1,[34059],[0.7637],0.7637
13552,493017,1,[17746],[0.04742],0.04742
13553,605732,1,[23343],[0.0009568],0.0009568
13554,723521,1,[17144],[0.00037816],0.00037816
13555,817580,1,[34742],[0.006729],0.006729
13556,695721,1,[17737],[0.018925],0.018925
13557,229844,1,[47340],[0.0321],0.0321
13558,623807,1,[24035],[0.00056],0.00056
13559,647078,1,[35241],[0.072],0.072
13560,802108,1,[34483],[0.09],0.09
13561,639875,1,[17235],[0.00058347],0.00058347
13562,740471,2,"[2086, 37591]","[0.0009568, 0.001]",0.0019568
13563,88548,1,[34111],[0.006222],0.006222
13564,216128,1,[41915],[0.001841],0.001841
13565,446462,1,[34742],[0.006729],0.006729
13566,605829,1,[43203],[0.00099773],0.00099773
13567,216896,1,[23723],[0.050597],0.050597
13568,216847,1,[13576],[0.001617],0.001617
13569,762969,1,[37482],[5e-06],5e-06
13570,680808,4,"[14627, 30416, 18702, 48161]","[0.163, 0.00712041, 0.3, 0.001]",0.47112041
13571,640751,1,[23931],[0.001617],0.001617
13572,329576,1,[34568],[0.54717],0.54717
13573,944589,1,[34488],[0.006222],0.006222
13574,764417,1,[37529],[0.81],0.81
13575,328562,1,[17237],[0.004509],0.004509
13576,766030,1,[34112],[0.00056],0.00056
13577,648369,1,[20176],[0.0009568],0.0009568
13578,699678,1,[20085],[0.001],0.001
13579,115305,2,"[35116, 17207]","[1.17908956, 0.67973333]",1.85882289
13580,500891,1,[24580],[0.01],0.01
13581,619919,1,[17836],[0.004623],0.004623
13582,822584,1,[24466],[0.3],0.3
13583,301535,1,[34568],[0.54717],0.54717
13584,681651,1,[2989],[0.223125],0.223125
13585,501765,1,[34568],[0.54717],0.54717
13586,499994,1,[48396],[0.43168],0.43168
13587,947022,1,[17481],[0.163511],0.163511
13588,692800,1,[14511],[0.00094812],0.00094812
13589,719702,2,"[34111, 332]","[0.006222, 0.00061861]",0.0068406100000000004
13590,682114,2,"[6212, 34606]","[0.006624, 0.234]",0.240624
13591,385634,1,[34568],[0.54717],0.54717
13592,584860,1,[35251],[0.0009568],0.0009568
13593,579616,1,[34433],[0.027193],0.027193
13594,217793,1,[34119],[0.0263],0.0263
13595,115914,1,[23290],[0.526842],0.526842
13596,300925,1,[36102],[0.00430529],0.00430529
13597,598848,1,[41518],[0.02],0.02
13598,221796,1,[44451],[0.009683],0.009683
13599,501720,1,[14802],[0.001],0.001
13600,944368,1,[17155],[0.001],0.001
13601,229964,1,[39351],[0.002793],0.002793
13602,650329,1,[34112],[0.00056],0.00056
13603,646900,1,[34386],[5.08e-06],5.08e-06
13604,699610,1,[34061],[0.072],0.072
13605,608277,1,[24337],[6.135e-05],6.135e-05
13606,652042,1,[41703],[0.0009568],0.0009568
13607,330288,2,"[35577, 23338]","[0.006235, 0.49558119]",0.50181619
13608,698317,1,[37529],[0.81],0.81
13609,597583,1,[36041],[0.00061164],0.00061164
13610,664127,1,[47810],[0.0009568],0.0009568
